0.0124788468566618,0.140401858423094
0.119402344509827,-0.0181018039545893
-0.0775685272424176,0.118469920852421
-0.011762282080083,0.00385966651646409
-0.0305149418325699,0.0277883645876459
0.102295893325704,-0.0882893021087912
-0.0440778019057823,0.119921435011975
0.110167697618062,-0.0553628278425076
-0.120160915266508,0.0344151460219892
0.105701729653497,0.0847730028265843
-0.00593129910935185,-0.0837419972088391
0.0725728120101521,0.053330229936164
-0.109354301202038,-0.0413919389734807
-0.123671351413089,-0.135892768308273
-0.0578317555088478,-0.102698710174286
-0.082541298455081,0.206539665550386
-0.026450579420488,-0.0828309852300363
-0.0653410702949628,-0.0991700155286882
0.176803085131966,-0.0415846253523813
0.145935863954807,0.0272590162388102
-0.135322105472621,0.0240092363723503
-0.115493811110014,0.00583541958303374
-0.0727918693426354,-0.0974358503345068
0.171220061002207,0.0278312204521414
0.0622355755936068,-0.0279333573566797
